nmot_w,mshfm_w,rl_w,rlsol_w,pvdkds_w,plsol_w,lamsoni_w,lamsbg_w,tikatm_w
1464.75,16.6389,56.5781,50.6484,1049.3,1008.16,0.998537,1.0,703.123
1484.25,17.1389,57.2109,51.9141,1052.3,1008.16,0.993654,1.0,703.67
1509.25,17.2222,57.5391,51.9141,1055.35,1008.16,0.992433,1.0,703.67
1518.25,17.8333,58.0547,52.1484,1061.45,1008.16,1.0083,1.0,703.67
1523.5,17.1945,58.1016,53.7422,1067.5,1008.2,1.00659,1.0,703.67
1534.5,17.0278,57.8906,55.7344,1070.55,1008.2,1.01148,1.0,704.1
1551.75,17.2778,57.5625,57.2109,1073.59,1008.2,1.02002,1.0,704.1
1566.75,17.6389,57.4688,58.4531,1076.64,1008.2,1.03198,1.0,704.1
1577.5,18.0,57.6328,59.7422,1082.7,1008.24,1.04395,1.0,704.1
1595.5,17.8611,57.7969,60.2109,1085.74,1008.24,1.04785,1.0,704.373
1612.25,18.0,57.8672,61.9219,1088.79,1008.24,1.05225,1.0,704.373
1625.0,18.9722,58.2656,62.2969,1094.84,1008.28,1.05005,1.0,704.373
1643.5,18.8889,58.4766,63.6797,1097.89,1008.28,1.04395,1.0,704.471
1654.0,20.1945,59.2031,64.6641,1100.94,1008.28,1.02588,1.0,704.471
1663.0,20.1111,60.4453,64.8281,1103.98,1008.28,1.0083,1.0,704.471
1683.75,20.4722,60.8203,65.3203,1110.04,1008.32,1.00659,1.0,704.471
1700.5,20.5556,60.9375,64.6406,1113.09,1008.32,0.987306,1.0,704.393
1712.5,21.1945,62.0859,65.2969,1119.14,1008.32,0.986085,1.0,704.393
1733.25,21.1945,62.3906,66.0,1122.19,1008.32,1.00195,1.0,704.393
1751.75,21.0556,62.2031,65.6016,1128.28,1008.32,1.0083,1.0,704.393
1764.25,21.4167,62.2734,66.9609,1134.34,1008.32,1.00513,1.0,704.08
1772.75,22.0278,62.625,67.7578,1137.38,1008.36,1.00659,1.0,704.08
1801.5,23.0,63.5391,67.1484,1143.48,1008.32,1.0166,1.0,704.08
1818.25,22.5278,63.8203,67.4531,1146.48,1008.32,1.01831,1.0,703.494
1821.25,22.9167,63.9844,68.3203,1152.58,1008.32,1.01489,1.0,703.494
1837.0,22.8611,64.0313,68.7188,1155.63,1008.32,1.00342,1.0,703.494
1856.0,22.8611,63.8906,68.3672,1158.67,1008.36,1.00659,1.0,703.494
1875.0,24.0278,64.0547,68.4609,1164.73,1008.36,1.00342,1.0,702.674
1896.75,24.3334,65.2734,69.6328,1170.82,1018.13,0.993654,1.0,702.674
1912.0,24.8056,65.625,70.2188,1176.88,1026.41,0.998537,1.0,702.674
1941.25,24.8056,65.9063,71.8594,1182.97,1046.95,0.986085,1.0,702.674
1952.75,26.4445,66.5391,72.7266,1186.02,1059.22,0.979982,1.0,701.541
1967.0,26.3611,67.1484,73.8984,1195.12,1075.55,0.981203,1.0,701.541
1985.75,26.3889,67.6875,75.1875,1198.16,1093.71,0.988527,1.0,701.541
2003.0,27.1111,68.2969,75.9141,1204.22,1103.98,0.984865,1.0,701.541
2023.25,28.4722,69.4922,76.7344,1210.31,1115.59,0.987306,1.0,700.076
2044.75,28.1111,69.7969,76.4297,1216.37,1111.25,1.00342,1.0,700.076
2061.75,29.0278,70.6406,76.6875,1222.46,1114.92,1.0166,1.0,700.076
2085.5,28.7778,70.7344,76.3359,1228.52,1110.16,1.02197,1.0,698.279
2106.0,29.4445,70.9922,76.0547,1237.66,1106.21,1.02197,1.0,698.279
2114.5,29.8889,71.5078,75.9609,1243.71,1104.96,1.02197,1.0,698.279
2139.25,30.1945,71.8828,75.4688,1249.8,1098.09,1.02197,1.0,698.279
2167.5,30.3334,72.0469,75.1406,1255.86,1093.59,1.0166,1.0,696.131
2187.75,31.6389,72.75,74.8828,1268.05,1090.0,1.00659,1.0,696.131
2210.5,31.3611,72.75,74.6016,1271.05,1086.25,1.01319,1.0,696.131
2227.5,31.5834,72.7969,74.3438,1277.15,1080.23,1.00659,1.0,696.131
2247.25,32.3611,72.9141,74.0156,1283.2,1075.78,1.00513,1.0,693.729
2255.5,31.5834,72.9141,73.8984,1286.25,1074.1,1.0,1.0,693.729
2279.5,32.3334,73.1484,73.7344,1292.34,1071.91,1.00659,1.0,693.729
2307.5,32.7222,73.1953,73.8516,1295.39,1073.67,1.00342,1.0,693.729
2324.75,33.1389,73.1953,73.3594,1298.44,1066.91,1.01148,1.0,691.17
2338.5,33.4722,73.1719,73.2422,1304.49,1065.2,1.01319,1.0,691.17
2364.75,33.1667,73.2656,73.0078,1304.49,1062.07,1.01001,1.0,691.17
2383.5,33.5556,72.9844,72.7969,1310.55,1059.3,1.0,1.0,691.17
2401.0,33.5278,72.8672,72.7266,1310.55,1058.4,0.996095,1.0,688.475
2420.5,33.6667,72.5391,72.6094,1313.59,1056.8,0.997316,1.0,688.475
2445.5,34.0278,72.2578,72.2813,1316.64,1052.34,0.997316,1.0,688.475
2470.75,33.9722,71.9766,72.0469,1316.64,1049.18,0.993654,1.0,685.799
2491.0,33.9445,71.5781,71.5313,1316.64,1042.23,0.991212,1.0,685.799
2497.5,33.9722,71.5781,71.5078,1316.64,1039.61,0.989992,1.0,685.799
2520.5,34.4167,71.2031,71.4141,1316.64,1038.44,0.996095,1.0,685.799
2542.5,34.3611,71.0156,71.2734,1319.69,1036.25,0.994875,1.0,683.221
2558.5,34.8889,71.1797,71.2031,1316.68,1035.23,0.988527,1.0,683.221
2572.25,35.3334,71.2031,71.1328,1316.68,1034.14,0.988527,1.0,683.221
2585.0,34.5834,71.0391,71.0156,1319.69,1032.38,0.987306,1.0,683.221
2601.25,35.3889,70.9453,70.9688,1319.69,1031.6,0.989992,1.0,680.779
2624.5,35.0278,70.875,70.7813,1319.69,1028.83,0.996095,1.0,680.779
2645.25,34.9723,70.4297,70.6875,1319.69,1027.42,1.00659,1.0,680.779
2668.5,35.5834,69.8906,70.5703,1319.69,1025.66,0.997316,1.0,678.553
2687.25,35.6667,69.6797,70.4531,1319.69,1023.63,0.996095,1.0,678.553
2704.75,35.6111,69.6328,70.3594,1322.73,1022.34,1.01148,1.0,678.553
2727.75,35.9723,69.5859,70.2188,1319.73,1020.12,1.01319,1.0,678.553
2741.0,36.3889,69.9609,70.125,1319.73,1016.37,1.00513,1.0,676.541
2755.25,36.8889,70.0078,70.0313,1319.73,1014.96,0.993654,1.0,676.541
2776.5,36.5834,69.6328,69.9141,1322.73,1013.4,0.991212,1.0,676.541
2793.5,36.6389,69.4922,69.7969,1322.73,1011.52,0.993654,1.0,676.541
2818.0,37.2223,69.3281,68.4844,1322.73,1008.55,0.992433,1.0,674.803
2829.25,37.8056,69.2578,67.2656,1322.73,1008.59,0.992433,1.0,674.803
2844.5,37.1667,69.1172,59.4375,1322.73,1008.59,0.992433,1.0,674.803
2869.0,20.8611,66.4219,17.8125,1325.74,1008.59,0.998537,1.0,673.436
2780.5,7.05556,50.2031,14.25,1295.39,1008.59,1.00195,1.04688,673.436
2596.25,23.7222,34.1016,14.25,1286.29,1008.59,1.0,1.04688,673.436
2588.5,20.1111,26.2734,14.25,1237.7,1008.55,1.0,1.04688,673.436
2627.25,21.0834,21.1406,14.25,1216.41,1008.55,1.0,1.04688,674.568
2545.5,16.9167,17.3906,14.25,1189.06,1008.52,2.28052,1.04688,674.568
2484.25,15.0556,15.8672,14.25,1164.77,1008.52,3.01636,1.04688,674.568
2377.0,15.5833,15.0938,14.25,1146.52,1008.55,3.82276,1.04688,674.568
2309.0,15.1111,14.9766,14.25,1131.37,1008.55,4.00001,1.04688,675.057
2234.75,12.9722,15.0,14.25,1122.23,1008.55,4.00001,1.04688,675.057
2176.25,14.2222,15.1172,14.25,1113.13,1008.55,4.00001,1.04688,675.057
2102.25,11.8889,15.2109,14.25,1107.03,1008.55,4.00001,1.04688,675.057
2043.5,13.0278,15.3047,14.25,1097.93,1008.55,4.00001,1.04688,675.506
1963.5,10.4722,15.1875,14.25,1091.84,1008.59,4.00001,1.04688,675.506
1879.0,10.2778,15.0469,14.25,1085.78,1008.59,4.00001,1.04688,675.506
1814.25,9.97223,15.0,18.4688,1082.73,1008.55,4.00001,1.0,675.506
1792.25,9.86112,19.4063,49.1719,1073.63,1008.55,4.00001,1.0,675.877
1851.0,12.8889,24.3516,66.5859,1061.48,1008.55,4.00001,0.802736,675.877
1928.75,24.75,38.4375,78.1641,1040.2,1127.58,4.00001,0.810548,675.877
2020.25,30.5556,50.5547,84.3047,1034.1,1213.32,1.30615,0.810548,677.752
1969.0,28.6945,62.4609,95.4609,1058.4,1365.63,0.750001,0.835939,677.752
1940.75,28.4167,66.0469,94.5938,1070.55,1332.11,0.750001,0.835939,677.752
1884.75,27.9445,69.2344,91.4063,1082.7,1291.09,0.750001,0.841798,677.752
1871.75,28.1389,71.0156,87.5625,1094.84,1254.92,0.78882,0.841798,680.291
1895.0,28.1389,72.4219,85.1016,1110.04,1223.98,0.814454,0.845704,680.291
1899.0,29.4445,73.5938,87.6563,1125.23,1259.65,0.824952,1.0,680.291
1898.75,30.3334,75.3047,89.6719,1137.38,1286.48,0.821534,1.0,682.518
1910.75,29.9445,75.8906,91.4297,1152.58,1314.34,0.832033,1.0,682.518
1911.5,30.9722,77.4141,94.875,1164.73,1353.01,0.906007,1.0,682.518
1914.0,31.4445,78.2344,97.1016,1179.92,1367.38,0.948732,1.0,682.518
1922.0,33.1389,79.7344,98.0859,1189.02,1380.08,0.972414,1.0,684.315
1943.5,33.9167,82.0313,98.7188,1204.22,1386.25,0.997316,1.0,684.315
1939.5,34.6667,84.6328,101.063,1216.37,1405.7,1.01148,1.0,684.315
1942.5,34.3889,86.0859,102.211,1237.66,1415.23,1.01831,1.0,684.315
1974.5,34.1389,86.7891,100.992,1246.8,1394.53,1.02783,1.0,685.721
1958.0,35.2778,88.2891,99.5156,1265.0,1383.24,1.02002,1.0,685.721
1965.25,35.1945,89.1328,81.75,1280.2,1191.48,1.0166,1.0,685.721
1995.25,37.0,89.4141,60.3047,1298.4,1008.59,1.01319,1.0,685.721
1995.0,34.1667,88.3594,56.8359,1322.73,1008.59,0.993654,1.0,686.58
1982.25,29.2778,82.7813,56.9766,1340.94,1008.59,0.977296,1.0,686.58
1998.75,30.1389,80.6953,56.4844,1334.92,1008.59,0.977296,1.0,686.58
2015.5,25.75,75.2109,55.4063,1334.88,1008.63,0.992433,1.0,686.912
2007.5,25.4167,73.2422,55.9453,1328.83,1008.59,1.0,1.0,686.912
1995.0,23.2222,70.1719,55.1953,1325.78,1008.59,1.00659,1.0,686.912
2024.5,21.8334,66.1641,50.4375,1316.68,1008.59,1.02197,1.0,686.912
2029.75,15.6111,62.3203,46.7344,1304.53,1008.59,1.01489,1.0,686.99
2003.0,9.83334,55.2188,45.2578,1271.09,1008.55,0.988527,1.0,686.99
2009.0,15.7778,51.9844,42.0703,1231.6,1008.55,0.974855,1.0,686.99
2030.5,21.9167,47.9766,41.9297,1210.35,1008.52,0.962404,1.0,686.99
2030.0,20.0833,45.2578,41.8828,1186.05,1008.52,0.952394,1.0,686.971
2017.0,19.2222,43.3828,42.4219,1170.86,1008.48,0.938966,1.0,686.971
2014.0,18.6389,41.8359,42.5625,1155.66,1008.48,0.931886,1.0,686.971
2027.25,9.11112,41.2031,42.5625,1140.47,1008.48,0.930665,1.0,686.971
2023.25,11.0556,40.9219,42.5625,1128.32,1008.48,0.927003,1.0,686.932
2021.0,13.3889,40.9219,42.8672,1116.17,1008.52,0.919923,1.0,686.932
2027.0,13.6667,40.8281,43.7813,1107.03,1008.52,0.918703,1.0,686.932
2022.0,13.2778,40.7344,43.6172,1100.98,1008.52,0.918703,1.0,686.854
2011.75,14.5833,41.3438,43.7344,1094.88,1008.52,0.919923,1.0,686.854
2015.25,14.7778,41.6484,43.6875,1091.84,1008.52,0.923341,1.0,686.854
2009.5,14.75,41.7891,43.7344,1085.78,1008.55,0.935304,1.0,686.854
2008.5,14.6389,41.9063,43.5469,1082.73,1008.55,0.937746,1.0,686.736
2010.0,14.7222,42.0,43.4531,1082.73,1008.55,0.941408,1.0,686.736
2011.25,14.5278,42.0469,43.4297,1079.69,1008.55,0.958498,1.0,686.736
2005.0,15.1667,42.1875,43.5234,1076.68,1008.55,0.972414,1.0,686.736
2008.0,15.0278,42.375,44.5313,1076.68,1008.55,0.979982,1.0,686.58
2009.25,15.0278,42.4688,44.5078,1076.68,1008.52,0.992433,1.0,686.58
1996.0,15.2778,42.7266,44.7188,1073.63,1008.52,0.996095,1.0,686.58
1999.75,15.3056,42.9375,44.6719,1073.63,1008.55,1.00195,1.0,686.404
2002.0,15.3056,43.0781,44.6016,1070.59,1008.52,1.0,1.0,686.404
1994.75,15.3056,43.1719,44.7656,1070.59,1008.52,0.993654,1.0,686.404
1996.25,15.1111,43.2656,44.6953,1070.59,1008.52,0.984865,1.0,686.404
1998.75,15.3056,43.3125,44.5547,1070.59,1008.52,0.982423,1.0,686.19
1999.0,15.4722,43.125,44.6484,1070.59,1008.52,0.984865,1.0,686.19
1996.0,15.4167,42.1406,44.6016,1070.59,1008.52,0.983644,1.0,686.19
1996.25,15.4167,41.625,44.7891,1070.59,1008.55,0.986085,1.0,686.19
1992.25,15.6389,41.3672,45.0469,1070.59,1008.55,0.996095,1.0,685.975
1987.25,15.3056,40.9922,45.1875,1070.55,1008.55,1.02002,1.0,685.975
1987.0,15.2778,40.9688,45.0703,1067.54,1008.55,1.03784,1.0,685.975
1985.5,15.5,40.6406,45.2344,1070.55,1008.52,1.05664,1.0,685.975
1976.25,15.25,40.5938,45.3984,1067.54,1008.52,1.06104,1.0,685.76
1986.0,15.3056,40.5938,44.9766,1067.54,1008.52,1.06104,1.0,685.76
1985.5,15.1389,40.5469,44.7656,1067.54,1008.48,1.05884,1.0,685.76
1976.0,15.6389,40.7109,45.3281,1067.54,1008.48,1.05005,1.0,685.525
1980.0,15.3333,40.5703,45.2344,1070.55,1008.52,1.03003,1.0,685.525
1984.25,15.4167,40.4766,44.5313,1067.54,1008.52,1.01831,1.0,685.525
1970.5,15.5278,40.8047,45.3281,1067.54,1008.48,0.997316,1.0,685.525
1981.75,15.25,40.7109,43.3828,1067.54,1008.48,0.994875,1.0,685.272
1980.5,15.3889,41.3906,30.6563,1067.54,1008.44,0.994875,1.0,685.272
1967.75,9.61112,38.2734,16.1016,1073.59,1008.44,0.994875,1.0,685.272
1960.75,4.08334,32.0625,13.5,1082.7,1008.4,0.991212,1.0,685.272
1926.25,9.52779,23.0391,13.5,1076.68,1008.4,0.962404,1.0,685.115
1927.0,8.19445,19.6875,13.5,1073.63,1008.4,0.943849,1.0,685.115
1938.75,8.91667,17.3438,13.5,1070.59,1008.4,0.949953,1.0,685.115
1930.25,6.94445,15.2813,13.5,1067.54,1008.4,0.959962,1.0,685.057
1913.75,8.75001,14.2734,13.5,1064.49,1008.44,0.963625,1.0,685.057
1908.0,6.05556,13.6172,13.6172,1061.48,1008.44,0.962404,1.0,685.057
1896.5,7.30556,13.1719,13.5,1058.44,1008.44,0.951173,1.0,685.057
1926.75,7.05556,12.75,13.5,1058.44,1008.44,0.933107,1.0,684.998
1933.25,5.38889,12.5625,13.5,1055.39,1008.4,0.913576,1.0,684.998
1913.0,4.75,12.4453,13.5,1055.39,1008.4,0.897706,1.0,684.998
1885.0,6.38889,12.4219,13.6172,1052.34,1008.44,0.882814,1.0,684.998
1883.5,5.77778,12.3984,13.5,1052.34,1008.44,0.874757,1.0,684.959
1891.5,4.72223,12.3984,13.5,1052.3,1008.4,0.86963,1.0,684.959
1893.0,1.69445,12.4219,13.5,1049.34,1008.4,0.86548,1.0,684.959
1879.25,3.0,12.4219,13.5,1049.34,1008.32,0.860353,1.0,684.959
1850.25,0.555556,12.4219,13.5,1049.3,1008.32,0.853273,1.0,684.9
1852.75,2.02778,12.4688,13.5,1046.29,1008.28,0.849122,1.0,684.9
1855.25,2.69445,12.3984,13.5,1046.29,1008.28,0.848146,1.0,684.9
1850.5,4.05556,12.2344,13.5,1046.29,1008.24,0.850099,1.0,684.9
1830.0,3.25,12.1875,13.5,1046.25,1008.24,0.857423,1.0,684.842
1822.5,2.58334,12.1875,13.5,1043.24,1008.28,0.866456,1.0,684.842
1829.5,1.55556,12.2109,13.5,1043.24,1008.28,0.87671,1.0,684.842
1828.25,2.30556,12.2109,13.5,1043.24,1008.28,0.884035,1.0,684.842
1819.25,3.25,12.2109,13.5,1043.24,1008.28,0.882814,1.0,684.803
1807.75,2.88889,12.2344,13.5,1043.24,1008.32,0.878663,1.0,684.803
1797.75,2.83334,12.2578,13.5,1043.24,1008.32,0.870607,1.0,684.803
1795.25,2.86111,12.2578,13.5,1040.2,1008.32,0.861329,1.0,684.803
1791.0,2.91667,12.3281,13.5,1040.2,1008.28,0.851076,1.0,684.744
1781.75,2.75,12.3516,13.5,1040.2,1008.28,0.848146,1.0,684.744
1772.75,3.05556,12.375,13.5,1040.2,1008.24,0.846193,1.0,684.744
1768.5,2.91667,12.4219,13.5,1040.2,1008.24,0.844972,1.0,684.705
1766.75,2.91667,12.4453,13.5,1040.2,1008.28,0.846193,1.0,684.705
1764.25,2.97222,12.375,13.5,1037.15,1008.28,0.849122,1.0,684.705
1750.0,3.02778,12.3047,13.5,1040.16,1008.24,0.854249,1.0,684.705
1739.75,2.97222,12.3047,13.5,1040.16,1008.24,0.854249,1.0,684.647
1741.0,2.86111,12.3047,13.5,1037.15,1008.2,0.844972,1.0,684.647
1739.5,2.88889,12.3281,13.5,1037.15,1008.2,0.834718,1.0,684.647
1734.0,3.02778,12.3281,13.5,1040.16,1008.16,0.830324,1.0,684.647
1722.75,3.13889,12.3281,13.5,1037.15,1008.16,0.823976,1.0,684.588
1714.0,3.0,12.3047,13.5,1037.15,1008.13,0.822267,1.0,684.588
1712.25,2.97222,12.1172,13.5,1037.15,1008.13,0.820558,1.0,684.588
1702.75,3.11111,12.0469,13.5,1037.15,1008.13,0.819581,1.0,684.549
1689.25,3.13889,11.9063,13.6641,1037.15,1008.13,0.817872,1.0,684.549
1681.5,3.13889,11.8359,13.875,1037.15,1008.09,0.817872,1.0,684.549
1685.5,3.22222,11.8359,13.8047,1037.15,1008.13,0.815187,1.0,684.549
1681.25,3.47222,11.9297,13.7109,1037.15,1008.13,0.815187,1.0,684.49
1675.5,3.55556,12.0234,13.7813,1034.14,1008.13,0.818849,1.0,684.49
1672.0,3.58334,12.0938,13.7813,1037.11,1008.13,0.819581,1.0,684.49
1665.75,3.86111,12.4219,13.5938,1034.14,1008.09,0.823243,1.0,684.49
1661.75,3.80556,12.5156,13.6406,1034.14,1008.09,0.82837,1.0,684.451
1661.25,3.80556,12.5859,13.8047,1034.14,1008.13,0.833742,1.0,684.451
1654.75,3.75,12.5859,13.6641,1034.14,1008.13,0.843995,1.0,684.451
1644.25,3.72223,12.5859,13.6641,1034.14,1008.09,0.851076,1.0,684.451
1638.25,3.72223,12.6094,13.875,1034.14,1008.09,0.857423,1.0,684.393
1634.25,3.75,12.5859,13.7813,1034.14,1008.05,0.86548,1.0,684.393
1627.25,3.72223,12.5859,13.8984,1034.14,1008.05,0.873536,1.0,684.393
1627.25,3.75,12.5625,13.875,1034.14,1008.01,0.881837,1.0,684.393
1622.75,3.72223,12.5625,13.9219,1034.14,1008.01,0.888185,1.0,684.354
1612.5,3.66667,12.5391,13.8516,1034.14,1008.01,0.895509,1.0,684.354
1607.25,3.72223,12.5391,13.9219,1034.14,1008.05,0.902833,1.0,684.354
1607.0,3.75,12.5625,14.1563,1034.14,1008.05,0.907228,1.0,684.295
1611.0,3.72223,12.5625,14.0859,1034.14,1008.01,0.913576,1.0,684.295
1603.25,3.86111,12.7031,14.0625,1034.14,1008.01,0.9209,1.0,684.295
1585.75,3.88889,12.7031,14.1797,1034.14,1007.97,0.929445,1.0,684.295
1586.0,3.86111,12.7031,14.2734,1034.14,1007.97,0.942628,1.0,684.256
1582.0,3.86111,12.7031,14.4375,1034.14,1007.93,0.956056,1.0,684.256
1564.5,3.86111,12.7266,14.5781,1034.14,1007.93,0.967287,1.0,684.256
1578.0,3.86111,12.7734,14.7188,1034.1,1007.89,0.981203,1.0,684.256
1590.75,3.97223,12.9141,14.4375,1034.1,1007.89,0.989992,1.0,684.197
1576.25,3.97223,13.0078,14.4844,1034.1,1007.85,1.0,1.0,684.197
1562.75,3.91667,12.9609,14.6484,1034.1,1007.85,1.00659,1.0,684.197
1551.25,3.94445,13.0078,14.8594,1034.1,1007.81,1.02002,1.0,684.197
1535.5,3.97223,13.1484,15.0938,1034.1,1007.81,1.02588,1.0,684.139
1539.25,3.94445,13.1953,15.1172,1031.09,1007.81,1.02783,1.0,684.139
1558.0,4.0,13.2891,15.2344,1034.1,1007.81,1.03003,1.0,684.139
1550.25,3.94445,13.3594,15.7031,1031.09,1007.77,1.03198,1.0,684.139
1540.25,4.41667,13.6172,15.75,1034.1,1007.77,1.03589,1.0,684.1
1529.25,4.30556,13.875,15.8906,1031.09,1007.73,1.03589,1.0,684.1
1525.0,4.41667,14.25,15.8438,1031.09,1007.73,1.03589,1.0,684.1
1527.25,4.36111,14.4609,16.0781,1031.09,1007.7,1.03589,1.0,684.1
1526.75,4.38889,14.625,16.1016,1031.09,1007.7,1.03784,1.0,684.041
1526.75,4.47223,14.7656,16.6172,1031.09,1007.66,1.04004,1.0,684.041
1524.25,4.44445,14.8359,16.6875,1034.1,1007.66,1.04004,1.0,684.041
1526.25,4.52778,14.9297,17.1094,1031.09,1007.62,1.04004,1.0,684.041
1529.5,4.58334,15.1641,17.4375,1031.09,1007.62,1.03784,1.0,683.982
1528.0,4.61111,15.3047,18.3984,1031.09,1007.66,1.03394,1.0,683.982
1520.5,4.86111,15.5859,20.5547,1031.09,1007.66,1.03198,1.0,683.982
1505.5,5.41667,16.2891,21.1875,1031.09,1007.62,1.02783,1.0,683.924
1486.0,5.55556,17.2734,22.2188,1031.09,1007.58,1.02197,1.0,683.924
1490.0,5.88889,17.8828,22.1016,1031.09,1007.58,1.01831,1.0,683.924
1500.0,5.91667,18.7266,22.6172,1031.09,1007.54,1.01319,1.0,683.924
1495.75,6.11112,19.2422,23.625,1031.09,1007.54,1.01319,1.0,683.846
1476.25,6.61112,20.4141,24.0469,1031.09,1007.54,1.01001,1.0,683.846
1476.0,6.58334,21.0,24.6563,1031.09,1007.54,1.00195,1.0,683.846
1487.25,6.55556,21.7266,24.2109,1031.09,1007.5,0.996095,1.0,683.846
1488.0,6.61112,22.0547,25.2891,1031.09,1007.5,0.992433,1.0,683.768
1474.75,6.80556,22.7344,25.6172,1031.09,1007.46,0.992433,1.0,683.768
1474.0,6.91667,23.0859,26.3438,1031.09,1007.46,0.994875,1.0,683.768
1483.25,6.86112,23.4609,27.1641,1031.09,1007.42,0.996095,1.0,683.768
1480.75,6.94445,23.8125,27.3281,1031.09,1007.42,0.996095,1.0,683.69
1474.75,7.08334,24.0703,28.1719,1031.09,1007.46,0.994875,1.0,683.69
1464.0,7.50001,24.6328,28.3594,1031.09,1007.42,0.994875,1.0,683.69
1459.75,8.1389,25.3828,28.6172,1031.09,1007.42,0.994875,1.0,683.69
1461.5,8.1389,26.6719,30.0938,1031.09,1007.38,0.996095,1.0,683.592
1468.5,8.25001,27.2813,30.7031,1031.09,1007.38,0.998537,1.0,683.592
1467.0,8.66667,28.2422,33.9375,1031.09,1007.38,1.00195,1.0,683.592
1481.5,10.5833,30.4688,33.5625,1028.05,1007.38,0.996095,1.0,683.494
1498.0,10.5,31.8984,32.2734,1028.05,1007.34,0.997316,1.0,683.494
1500.25,10.5278,33.375,32.0859,1031.05,1007.34,1.00513,1.0,683.494
1481.0,10.1945,33.8906,32.9531,1031.05,1007.3,0.998537,1.0,683.494
1469.75,9.50001,34.125,34.5469,1031.05,1007.3,1.00195,1.0,683.338
1471.75,9.52779,34.0781,33.7266,1031.05,1007.3,0.997316,1.0,683.338
1465.75,9.83334,34.0313,35.1328,1034.1,1007.3,1.00513,1.0,683.338
1464.5,9.72223,34.2656,35.2734,1031.09,1007.27,1.01489,1.0,683.338
1482.75,10.3611,34.9219,34.2891,1034.1,1007.27,1.02197,1.0,683.162
1477.0,10.3889,35.25,36.0234,1034.1,1007.23,1.02588,1.0,683.162
1466.25,10.1945,35.6719,38.7422,1034.1,1007.19,1.03198,1.0,683.162
1485.5,11.6111,36.6797,40.5,1034.1,1007.19,1.03394,1.0,682.986
1485.0,13.6111,39.9375,42.4219,1031.09,1007.19,1.03003,1.0,682.986
1487.75,13.3611,42.1641,42.5156,1034.1,1007.19,1.03003,1.0,682.986
1486.25,13.7778,43.2188,43.0313,1034.1,1007.15,1.02783,1.0,682.986
1479.25,14.1667,45.2813,43.9453,1034.1,1007.15,1.00342,1.0,682.732
1490.5,13.9722,46.1953,43.3828,1037.11,1007.11,1.00659,1.0,682.732
1494.75,14.7222,47.5313,43.8984,1037.15,1007.11,1.00513,1.0,682.732
1489.0,14.6389,48.75,44.1797,1040.16,1007.11,1.0083,1.0,682.732
1495.25,15.0278,49.3828,44.3203,1043.2,1007.11,1.01001,1.0,682.44
1500.0,14.75,49.9688,44.0156,1049.3,1007.07,1.0166,1.0,682.44
1496.75,14.8333,50.1563,44.6484,1049.3,1007.07,1.01489,1.0,682.44
1509.75,14.8333,50.2266,44.1563,1052.3,1007.11,1.01489,1.0,682.44
1510.25,14.4167,50.1094,43.9688,1055.35,1007.07,1.01319,1.0,682.088
1506.0,13.6945,49.4297,44.4375,1058.4,1007.07,1.01001,1.0,682.088
1514.75,13.6667,48.6094,43.9453,1061.45,1007.03,1.00659,1.0,682.088
1520.0,13.5,47.7422,43.7813,1061.45,1007.03,1.00195,1.0,681.756
1521.0,13.1389,47.2969,44.1094,1061.45,1007.07,1.00195,1.0,681.756
1523.0,12.9167,46.2188,44.625,1061.48,1007.07,1.01148,1.0,681.756
1528.25,12.7778,45.3516,44.625,1064.45,1007.07,1.01319,1.0,681.756
1533.5,12.9167,45.1406,44.4844,1061.48,1007.07,1.0166,1.0,681.443
1530.75,12.9445,44.7891,44.8359,1064.45,1007.03,1.02588,1.0,681.443
1533.5,13.0,44.6016,44.5313,1061.48,1007.03,1.03003,1.0,681.443
1542.0,12.8611,44.4141,45.0938,1061.48,1006.99,1.03784,1.0,681.111
1538.0,13.1389,44.4141,45.6797,1061.48,1006.99,1.04004,1.0,681.111
1539.75,13.1945,44.5547,45.5859,1061.48,1006.99,1.04004,1.0,681.111
1558.0,13.0833,44.3906,44.7656,1061.48,1006.95,1.03198,1.0,681.111
1546.0,13.2222,44.4844,45.3516,1061.48,1006.95,1.02588,1.0,680.779
1546.75,13.1945,44.6484,45.6797,1061.48,1006.91,1.01148,1.0,680.779
1564.0,13.1111,44.5313,45.1641,1061.48,1006.91,1.0,1.0,680.779
1556.5,13.3056,44.625,44.9297,1061.48,1006.91,0.993654,1.0,680.779
1551.25,13.2222,44.6484,45.6094,1061.48,1006.91,0.991212,1.0,680.428
1561.75,13.4722,44.8359,45.4922,1061.48,1006.88,0.993654,1.0,680.428
1577.0,13.5,44.8594,44.6016,1061.48,1006.88,0.992433,1.0,680.428
1559.0,13.3611,45.0234,44.7188,1061.48,1006.91,0.991212,1.0,680.428
1561.75,13.6111,45.2109,42.2578,1061.48,1006.91,0.996095,1.0,680.057
1582.0,12.1945,43.9688,28.8516,1064.45,1006.91,1.01148,1.0,680.057
1573.75,8.86112,41.8359,24.6094,1067.5,1006.91,1.01148,1.0,680.057
1551.0,5.11112,36.3984,23.8359,1067.5,1006.88,1.0083,1.0,680.057
1556.0,4.30556,32.1563,24.0938,1067.54,1006.84,1.00659,1.0,679.744
1570.25,3.30556,30.0234,24.0,1064.49,1006.84,0.991212,1.0,679.744
